eventID,occurrenceID,measurementID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementMethod
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-16,IYS2022-NW-2-6-CanTrawl-2-16-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-16,IYS2022-NW-2-6-CanTrawl-2-16-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35.2,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-16,IYS2022-NW-2-6-CanTrawl-2-16-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.51,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-16,IYS2022-NW-2-6-CanTrawl-2-16-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-17,IYS2022-NW-2-6-CanTrawl-2-17-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-17,IYS2022-NW-2-6-CanTrawl-2-17-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35.7,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-17,IYS2022-NW-2-6-CanTrawl-2-17-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.45,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-17,IYS2022-NW-2-6-CanTrawl-2-17-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-18,IYS2022-NW-2-6-CanTrawl-2-18-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-18,IYS2022-NW-2-6-CanTrawl-2-18-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,36.3,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-18,IYS2022-NW-2-6-CanTrawl-2-18-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.51,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-18,IYS2022-NW-2-6-CanTrawl-2-18-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-19,IYS2022-NW-2-6-CanTrawl-2-19-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-19,IYS2022-NW-2-6-CanTrawl-2-19-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-19,IYS2022-NW-2-6-CanTrawl-2-19-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.44,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-19,IYS2022-NW-2-6-CanTrawl-2-19-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-20,IYS2022-NW-2-6-CanTrawl-2-20-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-20,IYS2022-NW-2-6-CanTrawl-2-20-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,45.1,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-20,IYS2022-NW-2-6-CanTrawl-2-20-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.94,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-20,IYS2022-NW-2-6-CanTrawl-2-20-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-21,IYS2022-NW-2-6-CanTrawl-2-21-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-21,IYS2022-NW-2-6-CanTrawl-2-21-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,40.3,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-21,IYS2022-NW-2-6-CanTrawl-2-21-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.66,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-21,IYS2022-NW-2-6-CanTrawl-2-21-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-22,IYS2022-NW-2-6-CanTrawl-2-22-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-22,IYS2022-NW-2-6-CanTrawl-2-22-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35.8,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-22,IYS2022-NW-2-6-CanTrawl-2-22-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.44,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-22,IYS2022-NW-2-6-CanTrawl-2-22-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-23,IYS2022-NW-2-6-CanTrawl-2-23-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-23,IYS2022-NW-2-6-CanTrawl-2-23-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,36,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-23,IYS2022-NW-2-6-CanTrawl-2-23-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.5,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-23,IYS2022-NW-2-6-CanTrawl-2-23-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-24,IYS2022-NW-2-6-CanTrawl-2-24-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-24,IYS2022-NW-2-6-CanTrawl-2-24-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,37.3,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-24,IYS2022-NW-2-6-CanTrawl-2-24-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.51,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-24,IYS2022-NW-2-6-CanTrawl-2-24-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-25,IYS2022-NW-2-6-CanTrawl-2-25-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-25,IYS2022-NW-2-6-CanTrawl-2-25-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,49.5,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-25,IYS2022-NW-2-6-CanTrawl-2-25-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1.16,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-25,IYS2022-NW-2-6-CanTrawl-2-25-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-26,IYS2022-NW-2-6-CanTrawl-2-26-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-26,IYS2022-NW-2-6-CanTrawl-2-26-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,40.5,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-26,IYS2022-NW-2-6-CanTrawl-2-26-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.71,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-26,IYS2022-NW-2-6-CanTrawl-2-26-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-27,IYS2022-NW-2-6-CanTrawl-2-27-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-27,IYS2022-NW-2-6-CanTrawl-2-27-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,36.7,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-27,IYS2022-NW-2-6-CanTrawl-2-27-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.47,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-27,IYS2022-NW-2-6-CanTrawl-2-27-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-28,IYS2022-NW-2-6-CanTrawl-2-28-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-28,IYS2022-NW-2-6-CanTrawl-2-28-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-28,IYS2022-NW-2-6-CanTrawl-2-28-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.47,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-28,IYS2022-NW-2-6-CanTrawl-2-28-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-29,IYS2022-NW-2-6-CanTrawl-2-29-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-29,IYS2022-NW-2-6-CanTrawl-2-29-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,33.6,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-29,IYS2022-NW-2-6-CanTrawl-2-29-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.43,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-29,IYS2022-NW-2-6-CanTrawl-2-29-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-30,IYS2022-NW-2-6-CanTrawl-2-30-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-30,IYS2022-NW-2-6-CanTrawl-2-30-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35.8,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-30,IYS2022-NW-2-6-CanTrawl-2-30-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.54,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-30,IYS2022-NW-2-6-CanTrawl-2-30-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-31,IYS2022-NW-2-6-CanTrawl-2-31-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-31,IYS2022-NW-2-6-CanTrawl-2-31-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,35.8,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-31,IYS2022-NW-2-6-CanTrawl-2-31-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.45,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-31,IYS2022-NW-2-6-CanTrawl-2-31-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-32,IYS2022-NW-2-6-CanTrawl-2-32-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-32,IYS2022-NW-2-6-CanTrawl-2-32-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,36.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-32,IYS2022-NW-2-6-CanTrawl-2-32-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.53,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-6-CanTrawl,IYS2022-NW-2-6-CanTrawl-2-32,IYS2022-NW-2-6-CanTrawl-2-32-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-11,IYS2022-NW-2-7-CanTrawl-1-11-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-11,IYS2022-NW-2-7-CanTrawl-1-11-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,37.5,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-11,IYS2022-NW-2-7-CanTrawl-1-11-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.54,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-11,IYS2022-NW-2-7-CanTrawl-1-11-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-12,IYS2022-NW-2-7-CanTrawl-1-12-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-12,IYS2022-NW-2-7-CanTrawl-1-12-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,37.3,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-12,IYS2022-NW-2-7-CanTrawl-1-12-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.55,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-12,IYS2022-NW-2-7-CanTrawl-1-12-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-13,IYS2022-NW-2-7-CanTrawl-1-13-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-13,IYS2022-NW-2-7-CanTrawl-1-13-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,31.7,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-13,IYS2022-NW-2-7-CanTrawl-1-13-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,0.25,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-7-CanTrawl,IYS2022-NW-2-7-CanTrawl-1-13,IYS2022-NW-2-7-CanTrawl-1-13-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-9,IYS2022-NW-2-8-CanTrawl-3-9-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-9,IYS2022-NW-2-8-CanTrawl-3-9-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,50.6,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-9,IYS2022-NW-2-8-CanTrawl-3-9-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1.28,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-9,IYS2022-NW-2-8-CanTrawl-3-9-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-10,IYS2022-NW-2-8-CanTrawl-3-10-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-10,IYS2022-NW-2-8-CanTrawl-3-10-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,53.8,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-10,IYS2022-NW-2-8-CanTrawl-3-10-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1.71,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-10,IYS2022-NW-2-8-CanTrawl-3-10-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Female,http://vocab.nerc.ac.uk/collection/S10/current/S102/,,,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-11,IYS2022-NW-2-8-CanTrawl-3-11-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-11,IYS2022-NW-2-8-CanTrawl-3-11-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,52.9,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-11,IYS2022-NW-2-8-CanTrawl-3-11-Weight,Weight,http://vocab.nerc.ac.uk/collection/S06/current/S0600088/,1.7,,kilograms,http://vocab.nerc.ac.uk/collection/P06/current/KGXX/,
IYS2022-NW-2-8-CanTrawl,IYS2022-NW-2-8-CanTrawl-3-11,IYS2022-NW-2-8-CanTrawl-3-11-Sex,Sex,http://vocab.nerc.ac.uk/collection/P01/current/ENTSEX01/,Male,https://vocab.nerc.ac.uk/collection/S10/current/S103/,,,
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-2-9,IYS2022-NW-2-11-CanTrawl-2-9-Lifestage,Lifestage,http://vocab.nerc.ac.uk/collection/P01/current/LSTAGE01/,Immature,http://vocab.nerc.ac.uk/collection/S11/current/S1171/,,,
IYS2022-NW-2-11-CanTrawl,IYS2022-NW-2-11-CanTrawl-2-9,IYS2022-NW-2-11-CanTrawl-2-9-Length,Length,http://vocab.nerc.ac.uk/collection/P01/current/OBSINDLX/,57.7,,centimeters,http://vocab.nerc.ac.uk/collection/P06/current/ULCM/,
